date,overnight_rate,yield_2y,yield_3y,yield_5y,yield_7y,yield_10y,yield_long,usdcad_legacy,usdcad_current,usdcad,yield_spread_10y_2y
2019-11-08,1.75,1.58,1.58,1.55,1.56,1.58,1.73,,1.3223,1.3223,0.0
2019-11-11,1.75,,,,,,,,,,
2019-11-12,1.75,1.59,1.6,1.57,1.58,1.6,1.74,,1.3228,1.3228,0.010000000000000009
2019-11-13,1.75,1.57,1.57,1.54,1.54,1.55,1.69,,1.3249,1.3249,-0.020000000000000018
2019-11-14,1.75,1.53,1.53,1.47,1.47,1.47,1.62,,1.3258,1.3258,-0.06000000000000005
2019-11-15,1.75,1.54,1.54,1.48,1.48,1.48,1.62,,1.3231,1.3231,-0.06000000000000005
2019-11-18,1.75,1.54,1.53,1.48,1.48,1.48,1.62,,1.3214,1.3214,-0.06000000000000005
2019-11-19,1.75,1.52,1.51,1.45,1.45,1.44,1.58,,1.3237,1.3237,-0.08000000000000007
2019-11-20,1.75,1.51,1.5,1.43,1.43,1.42,1.54,,1.3304,1.3304,-0.09000000000000008
2019-11-21,1.75,1.56,1.55,1.49,1.49,1.48,1.58,,1.3285,1.3285,-0.08000000000000007
2019-11-22,1.75,1.58,1.56,1.5,1.49,1.47,1.58,,1.3287,1.3287,-0.1100000000000001
2019-11-25,1.75,1.59,1.57,1.5,1.49,1.47,1.58,,1.3307,1.3307,-0.1200000000000001
2019-11-26,1.75,1.57,1.55,1.47,1.46,1.44,1.54,,1.3288,1.3288,-0.13000000000000012
2019-11-27,1.75,1.6,1.58,1.51,1.5,1.47,1.58,,1.3278,1.3278,-0.13000000000000012
2019-11-28,1.75,1.59,1.57,1.5,1.49,1.46,1.57,,1.3285,1.3285,-0.13000000000000012
2019-11-29,1.75,1.58,1.56,1.49,1.48,1.46,1.55,,1.3289,1.3289,-0.1200000000000001
2019-12-02,1.75,1.61,1.59,1.54,1.53,1.53,1.61,,1.3297,1.3297,-0.08000000000000007
2019-12-03,1.75,1.55,1.53,1.48,1.47,1.45,1.55,,1.3302,1.3302,-0.10000000000000009
2019-12-04,1.75,1.63,1.62,1.57,1.56,1.54,1.62,,1.3223,1.3223,-0.08999999999999986
2019-12-05,1.75,1.68,1.66,1.62,1.61,1.6,1.68,,1.3174,1.3174,-0.07999999999999985
2019-12-06,1.75,1.65,1.64,1.59,1.58,1.58,1.68,,1.3255,1.3255,-0.06999999999999984
2019-12-09,1.75,1.67,1.65,1.61,1.6,1.59,1.71,,1.3235,1.3235,-0.07999999999999985
2019-12-10,1.75,1.67,1.65,1.61,1.6,1.6,1.7,,1.3233,1.3233,-0.06999999999999984
2019-12-11,1.75,1.66,1.64,1.59,1.59,1.58,1.68,,1.3201,1.3201,-0.07999999999999985
2019-12-12,1.75,1.7,1.69,1.66,1.66,1.66,1.75,,1.3182,1.3182,-0.040000000000000036
2019-12-13,1.75,1.66,1.64,1.59,1.58,1.58,1.68,,1.3183,1.3183,-0.07999999999999985
2019-12-16,1.75,1.69,1.68,1.64,1.64,1.63,1.73,,1.3142,1.3142,-0.06000000000000005
2019-12-17,1.75,1.7,1.69,1.64,1.64,1.63,1.72,,1.316,1.316,-0.07000000000000006
2019-12-18,1.75,1.73,1.72,1.7,1.69,1.69,1.75,,1.3119,1.3119,-0.040000000000000036
2019-12-19,1.75,1.69,1.69,1.67,1.67,1.65,1.71,,1.3122,1.3122,-0.040000000000000036
2019-12-20,1.75,1.65,1.65,1.63,1.63,1.61,1.66,,1.3164,1.3164,-0.039999999999999813
2019-12-23,1.75,1.68,1.67,1.65,1.65,1.63,1.67,,1.316,1.316,-0.050000000000000044
2019-12-24,1.75,1.67,1.66,1.64,1.63,1.61,1.67,,1.3157,1.3157,-0.05999999999999983
2019-12-25,1.75,,,,,,,,,,
2019-12-26,1.75,,,,,,,,,,
2019-12-27,1.75,1.66,1.65,1.62,1.62,1.59,1.66,,1.3078,1.3078,-0.06999999999999984
2019-12-30,1.75,1.68,1.67,1.66,1.65,1.64,1.71,,1.3059,1.3059,-0.040000000000000036
2019-12-31,1.75,1.69,1.69,1.68,1.68,1.7,1.76,,1.2988,1.2988,0.010000000000000009
2020-01-01,1.75,,,,,,,,,,
2020-01-02,1.75,1.66,1.66,1.62,1.62,1.62,1.7,,1.2992,1.2992,-0.039999999999999813
2020-01-03,1.75,1.61,1.6,1.55,1.54,1.53,1.62,,1.2988,1.2988,-0.08000000000000007
2020-01-06,1.75,1.63,1.62,1.58,1.58,1.58,1.68,,1.297,1.297,-0.04999999999999982
2020-01-07,1.75,1.64,1.63,1.58,1.58,1.58,1.69,,1.3009,1.3009,-0.05999999999999983
2020-01-08,1.75,1.66,1.65,1.62,1.61,1.62,1.74,,1.3026,1.3026,-0.039999999999999813
2020-01-09,1.75,1.63,1.64,1.6,1.6,1.6,1.72,,1.3079,1.3079,-0.029999999999999805
2020-01-10,1.75,1.65,1.66,1.6,1.6,1.59,1.7,,1.3051,1.3051,-0.05999999999999983
2020-01-13,1.75,1.66,1.66,1.61,1.61,1.61,1.71,,1.3048,1.3048,-0.04999999999999982
2020-01-14,1.75,1.66,1.65,1.59,1.59,1.58,1.69,,1.3062,1.3062,-0.07999999999999985
2020-01-15,1.75,1.63,1.62,1.54,1.54,1.53,1.65,,1.305,1.305,-0.09999999999999987
2020-01-16,1.75,1.64,1.63,1.57,1.56,1.55,1.68,,1.3045,1.3045,-0.08999999999999986
2020-01-17,1.75,1.64,1.63,1.58,1.57,1.57,1.68,,1.3062,1.3062,-0.06999999999999984
2020-01-20,1.75,1.65,1.63,1.58,1.57,1.56,1.68,,1.3053,1.3053,-0.08999999999999986
2020-01-21,1.75,1.62,1.6,1.53,1.52,1.51,1.62,,1.3067,1.3067,-0.1100000000000001
2020-01-22,1.75,1.54,1.52,1.46,1.45,1.45,1.58,,1.3116,1.3116,-0.09000000000000008
2020-01-23,1.75,1.51,1.5,1.43,1.42,1.42,1.55,,1.3143,1.3143,-0.09000000000000008
2020-01-24,1.75,1.49,1.46,1.39,1.38,1.36,1.49,,1.314,1.314,-0.1299999999999999
2020-01-27,1.75,1.44,1.41,1.32,1.31,1.3,1.44,,1.3182,1.3182,-0.1399999999999999
2020-01-28,1.75,1.48,1.46,1.38,1.37,1.37,1.49,,1.3179,1.3179,-0.10999999999999988
2020-01-29,1.75,1.47,1.44,1.34,1.32,1.31,1.45,,1.3196,1.3196,-0.15999999999999992
2020-01-30,1.75,1.47,1.44,1.34,1.32,1.32,1.46,,1.3217,1.3217,-0.1499999999999999
2020-01-31,1.75,1.43,1.4,1.29,1.27,1.27,1.42,,1.3233,1.3233,-0.15999999999999992
2020-02-03,1.75,1.42,1.39,1.28,1.26,1.25,1.41,,1.3275,1.3275,-0.16999999999999993
2020-02-04,1.75,1.47,1.44,1.35,1.33,1.33,1.46,,1.3278,1.3278,-0.1399999999999999
2020-02-05,1.75,1.5,1.48,1.41,1.39,1.39,1.51,,1.3289,1.3289,-0.1100000000000001
2020-02-06,1.75,1.49,1.47,1.39,1.37,1.37,1.48,,1.329,1.329,-0.11999999999999988
2020-02-07,1.75,1.47,1.42,1.34,1.34,1.33,1.44,,1.3305,1.3305,-0.1399999999999999
2020-02-10,1.75,1.44,1.39,1.31,1.31,1.31,1.42,,1.3319,1.3319,-0.1299999999999999
2020-02-11,1.75,1.47,1.42,1.35,1.35,1.35,1.46,,1.3292,1.3292,-0.11999999999999988
2020-02-12,1.75,1.51,1.46,1.39,1.39,1.39,1.51,,1.3254,1.3254,-0.1200000000000001
2020-02-13,1.75,1.51,1.47,1.39,1.39,1.39,1.51,,1.3256,1.3256,-0.1200000000000001
2020-02-14,1.75,1.49,1.44,1.37,1.37,1.36,1.49,,1.3249,1.3249,-0.1299999999999999
2020-02-17,1.75,,,,,,,,,,
2020-02-18,1.75,1.46,1.42,1.34,1.34,1.33,1.45,,1.3258,1.3258,-0.1299999999999999
2020-02-19,1.75,1.48,1.44,1.36,1.36,1.35,1.46,,1.3231,1.3231,-0.1299999999999999
2020-02-20,1.75,1.45,1.4,1.33,1.32,1.3,1.42,,1.3254,1.3254,-0.1499999999999999
2020-02-21,1.75,1.42,1.37,1.29,1.29,1.28,1.38,,1.3224,1.3224,-0.1399999999999999
2020-02-24,1.75,1.34,1.3,1.21,1.21,1.19,1.31,,1.3279,1.3279,-0.15000000000000013
2020-02-25,1.75,1.32,1.27,1.19,1.19,1.19,1.32,,1.3281,1.3281,-0.13000000000000012
2020-02-26,1.75,1.32,1.28,1.21,1.21,1.21,1.35,,1.3307,1.3307,-0.1100000000000001
2020-02-27,1.75,1.25,1.21,1.14,1.15,1.16,1.32,,1.3361,1.3361,-0.09000000000000008
2020-02-28,1.75,1.14,1.11,1.07,1.07,1.12,1.3,,1.3429,1.3429,-0.019999999999999796
2020-03-02,1.75,1.17,1.14,1.07,1.07,1.12,1.34,,1.3356,1.3356,-0.04999999999999982
2020-03-03,1.75,0.97,0.93,0.88,0.89,0.96,1.23,,1.3363,1.3363,-0.010000000000000009
2020-03-04,1.25,0.92,0.9,0.88,0.91,0.97,1.27,,1.3392,1.3392,0.04999999999999993
2020-03-05,1.25,0.79,0.77,0.74,0.77,0.84,1.17,,1.3415,1.3415,0.04999999999999993
2020-03-06,1.25,0.7,0.68,0.66,0.68,0.72,0.96,,1.3421,1.3421,0.020000000000000018
2020-03-09,1.25,0.53,0.52,0.53,0.53,0.53,0.71,,1.3598,1.3598,0.0
2020-03-10,1.25,0.55,0.55,0.59,0.59,0.62,0.95,,1.3731,1.3731,0.06999999999999995
2020-03-11,1.25,0.5,0.51,0.55,0.57,0.64,1.02,,1.3745,1.3745,0.14
2020-03-12,1.25,0.47,0.49,0.52,0.56,0.64,1.09,,1.382,1.382,0.17000000000000004
2020-03-13,1.25,0.49,0.54,0.65,0.7,0.82,1.33,,1.3901,1.3901,0.32999999999999996
2020-03-16,0.75,0.46,0.51,0.61,0.68,0.78,1.26,,1.3964,1.3964,0.32
2020-03-17,0.75,0.63,0.68,0.8,0.86,0.92,1.41,,1.4175,1.4175,0.29000000000000004
2020-03-18,0.75,0.69,0.79,0.93,0.99,1.06,1.47,,1.4496,1.4496,0.3700000000000001
2020-03-19,0.75,0.63,0.72,0.85,0.9,1.0,1.43,,1.4495,1.4495,0.37
2020-03-20,0.75,0.56,0.65,0.76,0.82,0.87,1.28,,1.4332,1.4332,0.30999999999999994
2020-03-23,0.75,0.51,0.59,0.68,0.72,0.78,1.26,,1.4482,1.4482,0.27
2020-03-24,0.75,0.59,0.68,0.74,0.78,0.85,1.31,,1.4491,1.4491,0.26
2020-03-25,0.75,0.62,0.7,0.78,0.81,0.88,1.36,,1.4302,1.4302,0.26
2020-03-26,0.75,0.59,0.68,0.75,0.79,0.84,1.34,,1.4077,1.4077,0.25
2020-03-27,0.25,0.44,0.52,0.62,0.66,0.72,1.28,,1.4056,1.4056,0.27999999999999997
2020-03-30,0.25,0.44,0.52,0.62,0.66,0.75,1.32,,1.4156,1.4156,0.31
2020-03-31,0.25,0.42,0.5,0.6,0.64,0.71,1.32,,1.4187,1.4187,0.29
2020-04-01,0.25,0.4,0.48,0.55,0.57,0.63,1.21,,1.4217,1.4217,0.22999999999999998
2020-04-02,0.25,0.42,0.49,0.59,0.59,0.66,1.23,,1.4179,1.4179,0.24000000000000005
2020-04-03,0.25,0.41,0.48,0.58,0.59,0.71,1.23,,1.4142,1.4142,0.3
2020-04-06,0.25,0.44,0.52,0.64,0.65,0.75,1.27,,1.4127,1.4127,0.31
2020-04-07,0.25,0.45,0.53,0.67,0.69,0.82,1.34,,1.3986,1.3986,0.36999999999999994
2020-04-08,0.25,0.43,0.5,0.65,0.66,0.81,1.35,,1.4034,1.4034,0.38000000000000006
2020-04-09,0.25,0.39,0.46,0.59,0.61,0.76,1.33,,1.3985,1.3985,0.37
2020-04-10,0.25,,,,,,,,,,
2020-04-13,0.25,0.38,0.45,0.57,0.59,0.75,1.33,,1.3936,1.3936,0.37
2020-04-14,0.25,0.37,0.43,0.54,0.56,0.75,1.4,,1.3904,1.3904,0.38
2020-04-15,0.25,0.33,0.38,0.44,0.47,0.64,1.32,,1.4086,1.4086,0.31
2020-04-16,0.25,0.33,0.36,0.43,0.45,0.61,1.26,,1.4122,1.4122,0.27999999999999997
2020-04-17,0.25,0.35,0.37,0.46,0.47,0.64,1.29,,1.4037,1.4037,0.29000000000000004
2020-04-20,0.25,0.34,0.36,0.44,0.46,0.63,1.28,,1.4086,1.4086,0.29
2020-04-21,0.25,0.32,0.34,0.41,0.43,0.57,1.22,,1.4203,1.4203,0.24999999999999994
2020-04-22,0.25,0.33,0.35,0.45,0.46,0.61,1.23,,1.4155,1.4155,0.27999999999999997
2020-04-23,0.25,0.33,0.34,0.45,0.46,0.6,1.2,,1.4063,1.4063,0.26999999999999996
2020-04-24,0.25,0.33,0.32,0.43,0.43,0.58,1.18,,1.409,1.409,0.24999999999999994
2020-04-27,0.25,0.34,0.34,0.46,0.47,0.61,1.21,,1.4053,1.4053,0.26999999999999996
2020-04-28,0.25,0.32,0.31,0.42,0.43,0.57,1.16,,1.3978,1.3978,0.24999999999999994
2020-04-29,0.25,0.32,0.3,0.41,0.42,0.56,1.15,,1.3922,1.3922,0.24000000000000005
2020-04-30,0.25,0.3,0.28,0.38,0.39,0.54,1.12,,1.391,1.391,0.24000000000000005
2020-05-01,0.25,0.3,0.28,0.37,0.38,0.52,1.07,,1.4066,1.4066,0.22000000000000003
2020-05-04,0.25,0.31,0.29,0.41,0.41,0.57,1.12,,1.4085,1.4085,0.25999999999999995
2020-05-05,0.25,0.31,0.29,0.4,0.41,0.56,1.11,,1.4032,1.4032,0.25000000000000006
2020-05-06,0.25,0.3,0.29,0.43,0.44,0.61,1.16,,1.4124,1.4124,0.31
2020-05-07,0.25,0.27,0.26,0.37,0.38,0.54,1.13,,1.4015,1.4015,0.27
2020-05-08,0.25,0.27,0.26,0.39,0.41,0.58,1.16,,1.3934,1.3934,0.30999999999999994
2020-05-11,0.25,0.28,0.26,0.38,0.4,0.59,1.19,,1.4012,1.4012,0.30999999999999994
2020-05-12,0.25,0.27,0.26,0.37,0.39,0.55,1.15,,1.4015,1.4015,0.28
2020-05-13,0.25,0.28,0.26,0.37,0.39,0.55,1.12,,1.4073,1.4073,0.27
2020-05-14,0.25,0.27,0.25,0.36,0.38,0.53,1.07,,1.409,1.409,0.26
2020-05-15,0.25,0.28,0.26,0.37,0.4,0.54,1.08,,1.4094,1.4094,0.26
2020-05-18,0.25,,,,,,,,,,
2020-05-19,0.25,0.3,0.29,0.42,0.45,0.6,1.15,,1.3893,1.3893,0.3
2020-05-20,0.25,0.3,0.29,0.41,0.43,0.56,1.11,,1.3892,1.3892,0.26000000000000006
2020-05-21,0.25,0.3,0.29,0.42,0.44,0.55,1.1,,1.3935,1.3935,0.25000000000000006
2020-05-22,0.25,0.29,0.28,0.37,0.39,0.51,1.06,,1.4015,1.4015,0.22000000000000003
2020-05-25,0.25,0.28,0.27,0.36,0.37,0.49,1.04,,1.3984,1.3984,0.20999999999999996
2020-05-26,0.25,0.3,0.29,0.4,0.41,0.54,1.08,,1.3804,1.3804,0.24000000000000005
2020-05-27,0.25,0.3,0.29,0.4,0.41,0.54,1.1,,1.378,1.378,0.24000000000000005
2020-05-28,0.25,0.3,0.29,0.41,0.42,0.56,1.14,,1.3764,1.3764,0.26000000000000006
2020-05-29,0.25,0.28,0.27,0.39,0.38,0.53,1.11,,1.3787,1.3787,0.25
2020-06-01,0.25,0.29,0.28,0.39,0.39,0.53,1.12,,1.363,1.363,0.24000000000000005
2020-06-02,0.25,0.29,0.27,0.39,0.39,0.54,1.13,,1.3515,1.3515,0.25000000000000006
2020-06-03,0.25,0.32,0.31,0.45,0.46,0.62,1.21,,1.3504,1.3504,0.3
2020-06-04,0.25,0.32,0.31,0.48,0.49,0.67,1.26,,1.3508,1.3508,0.35000000000000003
2020-06-05,0.25,0.35,0.34,0.52,0.54,0.73,1.31,,1.3429,1.3429,0.38
2020-06-08,0.25,0.32,0.32,0.48,0.5,0.68,1.26,,1.3383,1.3383,0.36000000000000004
2020-06-09,0.25,0.3,0.3,0.45,0.46,0.64,1.2,,1.3423,1.3423,0.34
2020-06-10,0.25,0.28,0.27,0.38,0.39,0.57,1.12,,1.339,1.339,0.2899999999999999
2020-06-11,0.25,0.27,0.27,0.37,0.37,0.52,1.06,,1.3553,1.3553,0.25
2020-06-12,0.25,0.28,0.27,0.37,0.37,0.53,1.06,,1.3596,1.3596,0.25
2020-06-15,0.25,0.29,0.27,0.36,0.36,0.51,1.01,,1.3604,1.3604,0.22000000000000003
2020-06-16,0.25,0.29,0.27,0.38,0.38,0.55,1.06,,1.3558,1.3558,0.26000000000000006
2020-06-17,0.25,0.29,0.28,0.37,0.38,0.53,1.03,,1.3555,1.3555,0.24000000000000005
2020-06-18,0.25,0.3,0.32,0.37,0.42,0.52,1.0,,1.3589,1.3589,0.22000000000000003
2020-06-19,0.25,0.3,0.32,0.38,0.43,0.53,1.0,,1.3587,1.3587,0.23000000000000004
2020-06-22,0.25,0.3,0.32,0.39,0.44,0.54,0.99,,1.3545,1.3545,0.24000000000000005
2020-06-23,0.25,0.3,0.33,0.39,0.44,0.54,1.01,,1.3516,1.3516,0.24000000000000005
2020-06-24,0.25,0.3,0.32,0.38,0.43,0.54,1.02,,1.3591,1.3591,0.24000000000000005
2020-06-25,0.25,0.3,0.32,0.37,0.42,0.52,1.01,,1.3645,1.3645,0.22000000000000003
2020-06-26,0.25,0.29,0.31,0.36,0.41,0.51,0.99,,1.3676,1.3676,0.22000000000000003
2020-06-29,0.25,0.29,0.31,0.36,0.41,0.51,0.98,,1.3682,1.3682,0.22000000000000003
2020-06-30,0.25,0.28,0.3,0.36,0.41,0.52,0.99,,1.3628,1.3628,0.24
2020-07-01,0.25,,,,,,,,,,
2020-07-02,0.25,0.29,0.31,0.38,0.44,0.56,1.01,,1.3586,1.3586,0.2700000000000001
2020-07-03,0.25,0.29,0.31,0.38,0.43,0.55,1.01,,1.3565,1.3565,0.26000000000000006
2020-07-06,0.25,0.29,0.31,0.38,0.43,0.55,1.01,,1.3543,1.3543,0.26000000000000006
2020-07-07,0.25,0.28,0.29,0.35,0.4,0.51,0.99,,1.3583,1.3583,0.22999999999999998
2020-07-08,0.25,0.29,0.31,0.37,0.43,0.57,1.09,,1.3538,1.3538,0.27999999999999997
2020-07-09,0.25,0.28,0.29,0.34,0.4,0.53,1.08,,1.3555,1.3555,0.25
2020-07-10,0.25,0.28,0.3,0.36,0.41,0.55,1.07,,1.3594,1.3594,0.27
2020-07-13,0.25,0.28,0.3,0.36,0.41,0.54,1.06,,1.3567,1.3567,0.26
2020-07-14,0.25,0.28,0.3,0.35,0.4,0.54,1.05,,1.3616,1.3616,0.26
2020-07-15,0.25,0.27,0.29,0.35,0.4,0.53,1.04,,1.3534,1.3534,0.26
2020-07-16,0.25,0.27,0.28,0.33,0.38,0.5,0.99,,1.3543,1.3543,0.22999999999999998
2020-07-17,0.25,0.27,0.29,0.35,0.39,0.52,1.0,,1.3574,1.3574,0.25
2020-07-20,0.25,0.27,0.28,0.34,0.38,0.51,0.98,,1.3543,1.3543,0.24
2020-07-21,0.25,0.27,0.28,0.35,0.39,0.51,0.98,,1.3446,1.3446,0.24
2020-07-22,0.25,0.27,0.28,0.35,0.38,0.51,1.0,,1.342,1.342,0.24
2020-07-23,0.25,0.27,0.28,0.35,0.39,0.5,0.99,,1.3392,1.3392,0.22999999999999998
2020-07-24,0.25,0.27,0.28,0.34,0.38,0.5,0.97,,1.3421,1.3421,0.22999999999999998
2020-07-27,0.25,0.28,0.29,0.35,0.39,0.52,0.99,,1.3378,1.3378,0.24
2020-07-28,0.25,0.27,0.28,0.33,0.36,0.47,0.94,,1.3373,1.3373,0.19999999999999996
2020-07-29,0.25,0.26,0.27,0.32,0.35,0.48,0.95,,1.336,1.336,0.21999999999999997
2020-07-30,0.25,0.26,0.25,0.31,0.33,0.45,0.92,,1.3432,1.3432,0.19
2020-07-31,0.25,0.26,0.25,0.31,0.34,0.46,0.92,,1.3404,1.3404,0.2
2020-08-03,0.25,,,,,,,,,,
2020-08-04,0.25,0.25,0.25,0.3,0.32,0.43,0.89,,1.3372,1.3372,0.18
2020-08-05,0.25,0.27,0.26,0.34,0.37,0.5,0.94,,1.3262,1.3262,0.22999999999999998
2020-08-06,0.25,0.26,0.26,0.32,0.34,0.46,0.92,,1.3292,1.3292,0.2
2020-08-07,0.25,0.27,0.26,0.32,0.35,0.48,0.95,,1.3377,1.3377,0.20999999999999996
2020-08-10,0.25,0.27,0.26,0.33,0.36,0.49,0.98,,1.3354,1.3354,0.21999999999999997
2020-08-11,0.25,0.28,0.28,0.38,0.41,0.56,1.06,,1.3291,1.3291,0.28
2020-08-12,0.25,0.29,0.3,0.41,0.45,0.6,1.09,,1.3254,1.3254,0.31
2020-08-13,0.25,0.31,0.32,0.43,0.48,0.64,1.14,,1.3217,1.3217,0.33
2020-08-14,0.25,0.3,0.31,0.42,0.46,0.61,1.13,,1.325,1.325,0.31
2020-08-17,0.25,0.29,0.29,0.39,0.44,0.58,1.09,,1.3207,1.3207,0.29
2020-08-18,0.25,0.28,0.29,0.38,0.42,0.56,1.07,,1.317,1.317,0.28
2020-08-19,0.25,0.29,0.29,0.39,0.43,0.58,1.09,,1.3171,1.3171,0.29
2020-08-20,0.25,0.28,0.28,0.37,0.41,0.56,1.08,,1.3195,1.3195,0.28
2020-08-21,0.25,0.28,0.29,0.36,0.4,0.54,1.07,,1.3205,1.3205,0.26
2020-08-24,0.25,0.28,0.29,0.38,0.41,0.55,1.07,,1.3207,1.3207,0.27
2020-08-25,0.25,0.29,0.3,0.4,0.44,0.59,1.1,,1.3194,1.3194,0.3
2020-08-26,0.25,0.29,0.3,0.41,0.45,0.61,1.12,,1.3155,1.3155,0.32
2020-08-27,0.25,0.29,0.31,0.43,0.48,0.66,1.19,,1.3129,1.3129,0.37000000000000005
2020-08-28,0.25,0.28,0.29,0.4,0.45,0.64,1.2,,1.3097,1.3097,0.36
2020-08-31,0.25,0.28,0.29,0.4,0.45,0.63,1.17,,1.3042,1.3042,0.35
2020-09-01,0.25,0.27,0.28,0.36,0.42,0.58,1.1,,1.3055,1.3055,0.30999999999999994
2020-09-02,0.25,0.26,0.27,0.35,0.4,0.55,1.06,,1.3067,1.3067,0.29000000000000004
2020-09-03,0.25,0.26,0.27,0.35,0.39,0.54,1.04,,1.3123,1.3123,0.28
2020-09-04,0.25,0.27,0.28,0.38,0.43,0.59,1.1,,1.3089,1.3089,0.31999999999999995
2020-09-07,0.25,,,,,,,,,,
2020-09-08,0.25,0.27,0.27,0.36,0.41,0.57,1.08,,1.3191,1.3191,0.29999999999999993
2020-09-09,0.25,0.27,0.27,0.37,0.42,0.59,1.1,,1.3173,1.3173,0.31999999999999995
2020-09-10,0.25,0.26,0.27,0.36,0.4,0.56,1.08,,1.3162,1.3162,0.30000000000000004
2020-09-11,0.25,0.26,0.27,0.35,0.39,0.55,1.06,,1.3186,1.3186,0.29000000000000004
2020-09-14,0.25,0.26,0.26,0.36,0.39,0.55,1.06,,1.3175,1.3175,0.29000000000000004
2020-09-15,0.25,0.26,0.27,0.36,0.39,0.55,1.08,,1.3176,1.3176,0.29000000000000004
2020-09-16,0.25,0.26,0.27,0.36,0.4,0.57,1.11,,1.3168,1.3168,0.30999999999999994
2020-09-17,0.25,0.26,0.27,0.36,0.4,0.57,1.09,,1.32,1.32,0.30999999999999994
2020-09-18,0.25,0.26,0.27,0.37,0.4,0.58,1.1,,1.3186,1.3186,0.31999999999999995
2020-09-21,0.25,0.26,0.26,0.35,0.39,0.55,1.08,,1.3293,1.3293,0.29000000000000004
2020-09-22,0.25,0.26,0.26,0.36,0.39,0.55,1.08,,1.331,1.331,0.29000000000000004
2020-09-23,0.25,0.26,0.26,0.35,0.39,0.55,1.08,,1.3358,1.3358,0.29000000000000004
2020-09-24,0.25,0.25,0.26,0.35,0.39,0.55,1.08,,1.3374,1.3374,0.30000000000000004
2020-09-25,0.25,0.25,0.26,0.35,0.38,0.54,1.07,,1.3396,1.3396,0.29000000000000004
2020-09-28,0.25,0.25,0.26,0.35,0.38,0.55,1.1,,1.3378,1.3378,0.30000000000000004
2020-09-29,0.25,0.24,0.25,0.34,0.37,0.54,1.08,,1.3391,1.3391,0.30000000000000004
2020-09-30,0.25,0.25,0.25,0.36,0.39,0.57,1.11,,1.3339,1.3339,0.31999999999999995
2020-10-01,0.25,0.24,0.25,0.35,0.38,0.55,1.1,,1.3292,1.3292,0.31000000000000005
2020-10-02,0.25,0.24,0.25,0.35,0.38,0.56,1.11,,1.331,1.331,0.32000000000000006
2020-10-05,0.25,0.24,0.26,0.37,0.41,0.61,1.17,,1.3269,1.3269,0.37
2020-10-06,0.25,0.23,0.25,0.35,0.39,0.57,1.14,,1.3272,1.3272,0.33999999999999997
2020-10-07,0.25,0.24,0.27,0.38,0.42,0.63,1.2,,1.3275,1.3275,0.39
2020-10-08,0.25,0.27,0.26,0.37,0.41,0.61,1.2,,1.322,1.322,0.33999999999999997
2020-10-09,0.25,0.26,0.24,0.38,0.41,0.63,1.23,,1.3136,1.3136,0.37
2020-10-12,0.25,,,,,,,,,,
2020-10-13,0.25,0.25,0.23,0.35,0.39,0.59,1.19,,1.3133,1.3133,0.33999999999999997
2020-10-14,0.25,0.24,0.24,0.35,0.38,0.58,1.18,,1.3139,1.3139,0.33999999999999997
2020-10-15,0.25,0.23,0.23,0.34,0.37,0.57,1.15,,1.323,1.323,0.33999999999999997
2020-10-16,0.25,0.23,0.24,0.34,0.37,0.57,1.16,,1.3192,1.3192,0.33999999999999997
2020-10-19,0.25,0.23,0.25,0.35,0.39,0.58,1.17,,1.3165,1.3165,0.35
2020-10-20,0.25,0.23,0.25,0.36,0.4,0.61,1.22,,1.3138,1.3138,0.38
2020-10-21,0.25,0.23,0.25,0.36,0.41,0.61,1.21,,1.3122,1.3122,0.38
2020-10-22,0.25,0.24,0.26,0.39,0.44,0.65,1.25,,1.3142,1.3142,0.41000000000000003
2020-10-23,0.25,0.24,0.25,0.38,0.43,0.64,1.24,,1.314,1.314,0.4
2020-10-26,0.25,0.24,0.25,0.38,0.43,0.62,1.21,,1.3201,1.3201,0.38
2020-10-27,0.25,0.24,0.25,0.37,0.42,0.6,1.19,,1.3164,1.3164,0.36
2020-10-28,0.25,0.24,0.25,0.36,0.41,0.59,1.17,,1.3302,1.3302,0.35
2020-10-29,0.25,0.25,0.27,0.38,0.43,0.63,1.22,,1.3349,1.3349,0.38
2020-10-30,0.25,0.26,0.27,0.4,0.45,0.66,1.25,,1.3318,1.3318,0.4
2020-11-02,0.25,0.26,0.27,0.39,0.44,0.64,1.23,,1.3257,1.3257,0.38
2020-11-03,0.25,0.27,0.29,0.42,0.48,0.68,1.27,,1.3145,1.3145,0.41000000000000003
2020-11-04,0.25,0.26,0.27,0.38,0.43,0.61,1.19,,1.3138,1.3138,0.35
2020-11-05,0.25,0.25,0.26,0.38,0.43,0.61,1.2,,1.3051,1.3051,0.36
2020-11-06,0.25,0.26,0.27,0.4,0.45,0.64,1.22,,1.3039,1.3039,0.38
2020-11-09,0.25,0.28,0.31,0.47,0.54,0.75,1.32,,1.297,1.297,0.47
2020-11-10,0.25,0.27,0.3,0.48,0.55,0.77,1.33,,1.3017,1.3017,0.5
2020-11-11,0.25,,,,,,,,,,
2020-11-12,0.25,0.26,0.29,0.45,0.52,0.72,1.27,,1.3123,1.3123,0.45999999999999996
2020-11-13,0.25,0.27,0.3,0.46,0.52,0.73,1.28,,1.3147,1.3147,0.45999999999999996
2020-11-16,0.25,0.27,0.3,0.46,0.52,0.74,1.29,,1.3085,1.3085,0.47
